job_id,title,search_role,company,location,country,salary_min,salary_max,contract_type,created_date,description
5755358978,Data Engineer-Paris_CDI,Data Engineer,"Halian | Managed Services, Recruitment Agency & Contract Staffing",France,France,,,,2026-06-07T12:02:17Z,"Data Engineer – Stack moderne & environnement en construction Stack technique ELT & Orchestration : Matillion Data Productivity Cloud (en production – MLOps en phase de conception) Cloud Platform : Snowflake (en production – MLOps en phase de conception) Data Visualization & BI : ThoughtSpot (en production) Data Science : Dataiku (en cours de décommissionnement, remplacé progressivement par des capacités AI natives) Versioning & CI/CD : GitLab Cloud (en cours de déploiement) Infrastructure as C…"
5739814120,Data Engineer H/F (CDI),Data Engineer,Mercato de l'emploi,"Bas-Rhin, Grand-Est",France,,,permanent,2026-05-24T17:44:21Z,"Notre client est un acteur français de référence sur le marché des avis clients certifiés. Depuis plus de dix ans, il accompagne des milliers de TPME — artisans, commerçants, entreprises de services — dans la valorisation de leur savoir-faire. Tiers de confiance reconnu, sa mission est double : protéger les consommateurs en garantissant l'authenticité des avis publiés, et valoriser les entreprises françaises sérieuses. Sa plateforme SaaS propriétaire combine un système d'avis contrôlés (collect…"
5750382511,Data Engineer Senior H/F,Data Engineer,OVENTI Consulting,France,France,,,,2026-06-03T11:37:29Z," OVENTI est un cabinet de conseil en Data et Intelligence Artificielle qui allie expertise technique de pointe, vision stratégique et accompagnement sur mesure . Nos équipes, issues des meilleures écoles , s'intègrent chez nos clients ou opèrent depuis notre LAB interne, véritable foyer d’innovation . Chez Oventi, nous privilégions le ""sur mesure"" et l'innovation concrète. Chaque collaborateur est accompagné, formé et suivi pour garantir une culture d'excellence et un impact réel.   Pourquoi ce…"
5761834768,Data Engineer H/F (CDI),Data Engineer,GROUPAGORA Grand Ouest,"Rennes-Sud-Ouest, Rennes",France,,,permanent,2026-06-13T00:16:20Z,GroupAgora est une ESN et cabinet de recrutement accompagnant ses clients dans leurs projets IT depuis plusieurs années. Les missions du poste Vous rejoignez une équipe data en cours de structuration au sein d'un groupe en pleine transformation digitale. Votre mission principale sera d'accompagner la migration du socle data existant vers une Modern Data Platform. Vos missions : -Participer à la migration et à la modernisation de la plateforme data -Concevoir et développer des pipelines de donné…
5702010466,Data Engineer H/F (CDI),Data Engineer,Kaino,"Gard, Occitanie",France,,,permanent,2026-04-17T03:17:58Z,"CDI – Nimes (30) Kaino, cabinet de recrutement spécialisé, recrute un(e) Data Engineer pour une société experte des infrastructures critiques, de l’hébergement sécurisé et des services IT à forte exigence de fiabilité. Depuis plus de 10 ans, l’entreprise accompagne des clients issus des secteurs du transport, de la santé et de l’industrie, dans un environnement certifié ISO 27001 et HDS, où la donnée et la sécurité occupent une place stratégique. CDI – Nimes (30) Kaino, cabinet de recrutement s…"
5751354942,Data Engineer,Data Engineer,Kaino,"Gard, Occitanie",France,35000.0,38000.0,permanent,2026-06-04T03:20:19Z,"Description du poste CDI – Nimes (30) Kaino, cabinet de recrutement spécialisé, recrute un(e) Data Engineer pour une société experte des infrastructures critiques, de l’hébergement sécurisé et des services IT à forte exigence de fiabilité. Depuis plus de 10 ans, l’entreprise accompagne des clients issus des secteurs du transport, de la santé et de l’industrie, dans un environnement certifié ISO 27001 et HDS, où la donnée et la sécurité occupent une place stratégique. MISSIONS : Au sein d’un env…"
5729564815,Data Engineer,Data Engineer,Ideal Match,"1er-Arrondissement, Lyon",France,350.0,400.0,,2026-05-14T22:32:38Z,Présentation de la société Nous recherchons un Data Engineer (F/H) pour intervenir sur un projet d’envergure et contribuer à la gestion et l’optimisation des flux de données. Description Vos missions Concevoir et optimiser les pipelines de traitement des données avec Spark et Scala . Travailler sur des volumes de données massifs et assurer leur qualité et leur performance. Développer et maintenir des solutions de data processing adaptées aux besoins métiers. Collaborer avec les équipes techniqu…
5742044892,DATA ENGINEER,Data Engineer,O2MAX,"4ème-Arrondissement, Lyon",France,,,permanent,2026-05-27T09:18:24Z," Recherche Data Engineer Dans le cadre du renforcement de notre équipe Data, nous recherchons un(e) Data Engineer expérimenté(e) pour intervenir sur des projets à forte volumétrie et enjeux de production. Compétences obligatoires Spark Java PL/SQL Forte culture du RUN (gestion de production, supervision, traitement des incidents, optimisation et maintien en condition opérationnelle) Missions Développer et maintenir des pipelines de données robustes et performants Participer aux traitements Big …"
5753049783,DATA ENGINEER,Data Engineer,STATERA,"Aix-en-Provence, Bouches-du-Rhône",France,,,,2026-06-05T12:06:49Z,"DATA ENGINEER (H/F) STATERA est une société d’ingénierie et de conseil qui porte une attention particulière à la qualité de la relation, à l’exigence des missions et à l’engagement de ses consultants. Nous accompagnons des grands comptes sur des projets stratégiques autour de l’applicatif, du DevOps, du Cloud, de l’Agilité, de la Cybersécurité, du Big Data et de l’IA. Dans le cadre de notre développement, nous recherchons un Data Engineer. Démarrage : ASAP Contexte international : anglais coura…"
5726703285,Data Engineer,Data Engineer,SOFTEAM,"Paris, Ile-de-France",France,,,,2026-05-12T11:41:48Z,"Vous évoluez dans le domaine de la Data et souhaitez intégrer un leader de la transformation numérique spécialisé dans les secteurs de la Banque, du Luxe, de l'Assurance, de la Finance, de l'Energie et la possibilité d'évoluer au sein du Groupe Docaposte ! Softeam est labellisé ""HappyIndex® AtWork "" 2022 pour la 5ème année consécutive ! Nos collaborateurs travaillent en « mode projet » autour des Modern DATA Platform ☁ et technologies Big Data Azure Cloud / On premise et autre ""playeur"" du marc…"
5754286059,Data Engineer,Data Engineer,ThunderSoft,"Paris, Ile-de-France",France,,,,2026-06-06T12:20:36Z,"Mission You will join the Data Platform team as a Data Engineer and you will be responsible for building, optimizing, and maintaining data pipelines and infrastructure to support scalable data processing and storage. This includes designing data architectures, ensuring efficient data flow, and enabling easy access to data for analytics and machine learning applications. You will work closely with other engineers, data scientists, and product teams to ensure data quality, security, and integrati…"
5762961584,Machine Learning Engineer,Machine Learning Engineer,Pernod Ricard,France,France,,,,2026-06-13T23:15:20Z,"About the job We, Pernod Ricard - a world leading company in the Wine & Spirits industry -, are looking for an AI/Machine Learning Engineers, based at “The Island”, our global headquarters in central Paris. In this role, you’ll have the chance to roll up your sleeves to make the date science solutions operational. Your key missions: Report directly to the manager of team Machine Learning Engineers and Research Scientists, you will join our cross-functional team of machine learning engineers, re…"
5752863358,Machine Learning Engineer,Machine Learning Engineer,MailerLite,France,France,55000.0,80000.0,permanent,2026-06-05T07:34:27Z,"MailerLite is one of the fastest-growing email marketing services. We help more than 1 million businesses around the world stay in touch with their customers. Today, we are a team of more than 170 dreamers, adventurers, and world travelers passionate about what we do and what we believe in. And we are ready for another talented person to join the party. We’re looking for a Machine Learning Engineer to help us build the intelligence layer behind our products - turning the behavioral data of over…"
5702063436,Machine Learning Engineer,Machine Learning Engineer,Breople,"8ème Arrondissement, Paris",France,,,permanent,2026-04-17T03:52:22Z,"Description du poste À propos de nous: Breople : votre partenaire technologique de nouvelle génération. Breople est une société de conseil en informatique innovante dédiée à aider les entreprises à maximiser la valeur de leurs données. Spécialisée dans les solutions de travail moderne, nous aidons les clients à optimiser des outils tels que Teams, Slack et Microsoft 365, assurant une intégration fluide et une efficacité optimale. Nos développeurs Full Stack améliorent les applications web nouve…"
5733889738,Machine Learning Engineer,Machine Learning Engineer,WHIZE,"Neuilly-sur-Seine, Nanterre",France,,,,2026-05-19T11:34:07Z,"Welcome To The World Of Whizdom ! Offre d'emploi pour un CDI : Développeur Machine learning (ML) WHIZE est spécialisée dans le développement de solutions sur mesure en architecture Serverless (Azure, AWS) et de solutions basées sur l'écosystème Microsoft 365 (SharePoint, Teams, Power Platform). Vos missions : Développement d’application en lien avec l’exploitation de modèles de types machine learning : prédictions de consommation, maintenance prédictive de nos infrastructures (canalisations, co…"
5757056049,Machine Learning Engineer,Machine Learning Engineer,trg.recruitment,"Paris, Ile-de-France",France,,,,2026-06-09T12:08:41Z,Founding ML Engineer | Paris | 4 days in office Why this role? Pioneer how we interact with robotics. We've already proved the concept our debut product and it sold out after going viral. Now we're scaling to hundreds of thousands of units. No more robotics stuck in a lab. No more demos that never ship. You'll take full ownership of the ML stack and operate at startup speed: something you built this week will be in a customer's hands before the next one starts. You'll work alongside a team of e…
5753221445,Freelance Machine Learning Engineer,Machine Learning Engineer,Mindrift,"Lyon, Rhône",France,,,,2026-06-05T15:09:15Z,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational STEM problems that simulate real scientific workflows Create problems that require Pyth…"
5753221444,Freelance Machine Learning Engineer,Machine Learning Engineer,Mindrift,France,France,,,,2026-06-05T15:09:15Z,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational STEM problems that simulate real scientific workflows Create problems that require Pyth…"
5753221439,Freelance Machine Learning Engineer,Machine Learning Engineer,Mindrift,"Paris, Ile-de-France",France,,,,2026-06-05T15:09:15Z,"Please submit your CV in English and indicate your level of English proficiency. Mindrift connects specialists with project-based AI opportunities for leading tech companies, focused on testing, evaluating, and improving AI systems. Participation is project-based, not permanent employment. What this opportunity involves While each project involves unique tasks, contributors may: Design original computational STEM problems that simulate real scientific workflows Create problems that require Pyth…"
5752630959,Machine Learning Engineer - CDI,Machine Learning Engineer,Collective.work,"8ème Arrondissement, Paris",France,,,permanent,2026-06-05T03:23:02Z,"Description du poste Le client recherche un profil Machine Learning Engineer / AI Engineer avec une forte sensibilité MLOps, conteneurisation et software engineering , pour intervenir sur plusieurs sujets IA déjà en production ou en cours d'industrialisation. Principales missions 1. Industrialisation et monitoring d'agents IA Finaliser une application de monitoring d'agents IA. Mettre en place des fonctionnalités d'évaluation offline à partir de datasets de test. Comparer différentes versions d…"
5757866930,Machine Learning Engineer - Freelance,Machine Learning Engineer,Collective.work,"8ème Arrondissement, Paris",France,,,contract,2026-06-10T03:25:06Z,"Description du poste Taux journalier (TJM): Selon profil Tu rejoins une équipe pluridisciplinaire . En tant que ML Engineer, tu interviens sur l'ensemble du cycle de vie des features ML — de l'idée à la mise en production — en collaboration étroite avec les équipes back-end, front-end et produit. Parmi les sujets sur lesquels tu pourras contribuer : personnalisation des résultats de recherche (nouveaux signaux, nouvelles architectures de modèles, A/B tests), refonte du système d'auto-complétion…"
5759087536,Machine Learning Engineer - Paris ,Machine Learning Engineer,DentalMonitoring,"17ème Arrondissement, Paris",France,,,,2026-06-10T23:16:29Z,"DentalMonitoring, scale-up de la MedTech en plein développement, recherche de nouveaux talents pour renforcer ses équipes !  Ce que DentalMonitoring apporte à ses client·e·s  ✦ Monitoring et optimisation des traitements orthodontiques au moyen de notre SaaS ✦ Aide aux diagnostics grâce à notre IA développée en interne, la première dans le domaine des soins de santé bucco-dentaire ✦ Une expérience orthodontique étudiée de manière approfondie: nous sommes pionniers sur le marché et avons déposé p…"
5696215667,Machine Learning Engineer - CDI,Machine Learning Engineer,Collective.work,"La-Madeleine, Lille",France,,,permanent,2026-04-11T03:40:06Z,"Description du poste Dans le cadre du développement et de l’industrialisation de solutions basées sur l’intelligence artificielle, nous recherchons un(e) Machine Learning Engineer expérimenté(e) afin de renforcer une équipe data en charge de déployer et opérer des applications ML à fort impact métier. La mission s’inscrit dans une démarche d’optimisation des pipelines de données, d’industrialisation des modèles et d’intégration de solutions d’IA (incluant IA générative) au sein de produits digi…"
5753052896,Senior Machine Learning Engineer,Machine Learning Engineer,Doctrine,"Paris, Ile-de-France",France,,,,2026-06-05T12:07:36Z,"Notre mission ⚖️ Chez Doctrine, nous construisons le leader de l’IA juridique en Europe. Notre conviction ? Le droit ne doit pas être ralenti par des tâches répétitives. Il doit être augmenté par une IA spécialisée, conçue pour comprendre, analyser et produire du raisonnement juridique avec un haut niveau d’exigence. Notre ambition ? Permettre aux professionnels du droit de gagner en fiabilité, en efficacité et en sérénité, grâce à une plateforme unique, exhaustive et sécurisée. Aujourd’hui, 27…"
5656670811,Machine Learning Engineer - Foundational,Machine Learning Engineer,Harmattan AI,"Paris, Ile-de-France",France,,,,2026-03-06T21:17:10Z,"About Us Harmattan AI is a next-generation defense prime building autonomous and scalable defense systems. Following the close of a $200M Series B, valuing the company at $1.4 billion, we are expanding our teams and capabilities to deliver mission-critical systems to allied forces. Our work is guided by clear values: building technologies with real-world impact, pursuing excellence in everything we do, setting ambitious goals, and taking on the hardest technical challenges. We operate in a dema…"
5755701088,FR - Machine Learning Engineer,Machine Learning Engineer,MARSS,"Nice 13e Canton, Nice",France,,,,2026-06-07T22:57:13Z,"Position: Machine Learning Engineer Location: France - Nice Reporting: VP ML/AI Role: Full-time The Position MARSS is investing in the Machine Learning field in order to improve our NiDAR software in the following areas: Video Classification, Detection, Tracking Pattern recognition / Anomaly detection Radar tracking Radio Frequency analysis Our current focus is strongly in the video area, but we aim at growing quickly our experiments in the other fields. Our team is growing, and we expect the M…"
5726702143,Senior Machine Learning Engineer,Machine Learning Engineer,Meet Life Sciences,"Paris, Ile-de-France",France,,,,2026-05-12T11:41:33Z,"Role: Lead LLM/NLP Research Engineer Industry: Drug Discovery & Healthtech Location: Paris, Hybrid Interested in joining a team focused on transforming medicine with AI? We are currently partnered with a team focusing on developing models that are making personalized treatments a reality at scale. As a Lead LLM/NLP Research Engineer, you will guide technical direction while remaining deeply hands-on in building and deploying cutting-edge AI systems. Expectations: Lead the design and development…"
5724584413,Machine Learning Engineer Intern,Machine Learning Engineer,Criteo Technology,"Grenoble, Isère",France,,,,2026-05-09T23:02:30Z,"What You'll Do: As a Machine Learning Intern in the Onsite Recommendation Models team, you’ll work closely with experienced ML engineers to tackle a real, ambitious production challenge: building a unified multi‑task recommendation model. From day one, you’ll be supported by a mentor and fully integrated into the team. You’ll be encouraged to ask questions, share ideas, and actively participate in technical discussions, workshops, and knowledge‑sharing sessions. Your work will have real impact,…"
4521743364,Machine Learning Engineer (F/H),Machine Learning Engineer,NOVENCIA Groupe,"Lyon, Rhône",France,,,permanent,2024-01-12T14:09:45Z,"Carnet de route Novencia accompagne ses clients dans leurs projets de transformation digitale, technologique et data. Expert en Data et Intelligence Artificielle nous aidons nos clients à exploiter et valoriser leurs données sous toutes ses formes en les accompagnant sur des projets de Data Gouvernance, Data Architecture, Data Science, et Data Engineering. Machine Learning Engineer depuis au moins 3 ans, tu es à la recherche de nouveaux défis. Boucle ta ceinture, la suite est pour toi ! Évidemm…"
5761699958,Machine Learning Engineer H/F,Machine Learning Engineer,Choisir le Service Public,France,France,,,contract,2026-06-12T22:48:34Z,Informations générales Organisme de rattachement Direction générale de la sécurité intérieure Référence MINT_BS091PNA-115475 Date de début de diffusion 04/02/2026 Date de parution 11/06/2026 Date de fin de diffusion 31/12/2026 Date limite de candidature 31/12/2026 Versant Fonction Publique de l'Etat Catégorie Catégorie A (cadre) Nature de l'emploi Emploi ouvert aux titulaires et aux contractuels Domaine / Métier Numérique - Data Scientist Statut du poste Susceptible d'être vacant Intitulé du po…
5630002468,Senior Machine Learning Engineer - Access,Machine Learning Engineer,Doctrine,"Paris, Ile-de-France",France,,,,2026-02-14T21:03:22Z,"Notre mission ⚖️ Chez Doctrine, nous construisons le leader de l’IA juridique en Europe. Notre conviction ? Le droit ne doit pas être ralenti par des tâches répétitives. Il doit être augmenté par une IA spécialisée, conçue pour comprendre, analyser et produire du raisonnement juridique avec un haut niveau d’exigence. Notre ambition ? Permettre aux professionnels du droit de gagner en fiabilité, en efficacité et en sérénité, grâce à une plateforme unique, exhaustive et sécurisée. Aujourd’hui, 27…"
5726701870,Generative AI Engineer (F/H),AI Engineer,Aubay,"Paris, Ile-de-France",France,,,,2026-05-12T11:41:29Z,"Passionné par la Data, vous souhaitez rejoindre une communauté d’experts dans le domaine afin de développer votre expertise en Data Science et Intelligence Artificielle. Aubay Data & AI, cabinet spécialisé Data de Aubay Solutec, renforce ses équipes et recherche des consultants spécialisés en IA générative pour intervenir sur des projets innovants et challengeants auprès de clients grands comptes. Votre quotidien en tant que Generative AI Engineer au sein de Aubay Data & AI : Mise en œuvre de p…"
5737475939,AI engineer,AI Engineer,Stakha,"Paris, Ile-de-France",France,,,,2026-05-22T11:32:17Z,"Stakha recrute plusieurs SW / AI Engineers pour un labo d'IA en stealth basé à Paris, qui travaille directement sur l'amélioration des modèles des plus grands labos US. Vu la levée de fonds à venir, les clients et le revenu déjà générés, on en parlera partout d'ici quelques mois  L'équipe (25-30 ans- shippe à un rythme qu'on voit rarement en Europe : c'est du build dur, 10 à 12h/jour hors week-end. 18 mois qui valent 5 ans d'XP ailleurs.  Le rôle En tant que SW / AI Engineer, tu interviens sur …"
5722104963,AI Engineer,AI Engineer,360Learning,France,France,,,,2026-05-07T22:47:04Z,"AI is central to 360Learning's strategy: our AI Squad ships agentic features that help users discover, create, and administrate content. As an AI Engineer, you'll architect and ship the next generation of these AI systems, from prototype to production. You will join the AI Squad as its second AI Engineer, working closely with 1 peer AI Engineer, 1 Product Manager, 1 Product Designer, and 4 Full-Stack Developers. You will own the technical strategy for AI features while collaborating directly wi…"
5737477560,AI ENGINEER,AI Engineer,BEYOND SKILLS,"Paris, Ile-de-France",France,,,,2026-05-22T11:33:57Z," Rôle & Missions En tant qu’AI Engineer, tu travailleras sur des problématiques concrètes et complexes autour de l’IA appliquée à la comptabilité et aux workflows métiers. Les principaux sujets incluent : • Construction d’un AI Copilot capable de répondre à des problématiques métier complexes • Développement de fonctionnalités IA autour de la gestion intelligente des emails clients • Création de systèmes d’analyse continue pour détecter des signaux faibles et générer des insights pertinents • T…"
5737475709,AI Engineer,AI Engineer,BEYOND SKILLS,"Paris, Ile-de-France",France,,,,2026-05-22T11:31:47Z," AI Engineer : Help Build the Next AI Powerhouse Location: Paris (Hybrid – 2 days remote/week) Contract: Full-time / Permanent Language Requirements: Fluent French  Professional English Join a fast-growing French AI scale-up , backed by top-tier investors, as an AI Engineer and play a pivotal role in building the technical foundation of the company’s product and infrastructure. This is more than just a technical role it’s a unique opportunity to build the architecture, shape the product, and de…"
5750947349,AI Engineer,AI Engineer,Lithosquare,"Paris, Ile-de-France",France,,,,2026-06-03T22:45:25Z,"About the company The transition to a sustainable future requires discovering new mineral resources to power clean technologies and renewable energy solutions. From lithium for electric vehicle batteries, to copper for wind turbines, and rare earth elements for electronics — these minerals are the building blocks of our energy transition. Lithosquare radically speeds up mineral exploration by combining foundational AI, geological expertise, and real-world data — to reduce uncertainty, prioritiz…"
5737399556,AI Engineer,AI Engineer,Cabinet EKINOX,"17ème Arrondissement, Paris",France,,,permanent,2026-05-22T09:15:55Z,"En tant qu'AI Engineer, vous occupez une position véritablement stratégique et pivot au sein de l'organisation. Vous n'êtes pas seulement un expert technique, mais le moteur de la transformation technologique globale, chargé de définir et d'implémenter le futur opérationnel de l'entreprise via l'intelligence artificielle. En lien direct avec la Direction Générale, vous jouez un rôle clé pour maintenir notre avance compétitive et redéfinir nos standards d'excellence. Vos Missions : - Architectur…"
5762408578,AI Engineer,AI Engineer,OVENTI Consulting,"Lille, Nord",France,,,,2026-06-13T11:45:00Z," OVENTI Consulting , cabinet de conseil en Data et Intelligence Artificielle, allie expertise technique de pointe , vision stratégique et accompagnement sur mesure . Nous couvrons tout le cycle de vie des projets Data/IA, de la stratégie à l'implémentation de solutions personnalisées (ML, BI, automatisation intelligente). Nos équipes, issues des meilleures écoles, s’intègrent chez nos clients ou opèrent depuis notre LAB intern e, véritable foyer d’innovation . Chez Oventi, nous privilégions l e…"
5739132705,AI Engineer,AI Engineer,Pivot,"Paris, Ile-de-France",France,,,,2026-05-23T22:50:01Z,"About us Every company that scales lives or dies by its procurement function. It manages the vendor relationships that keep operations running, the financial guardrails that prevent overspend, and the supply chain resilience that determines whether a company survives a crisis or folds under one. And yet, the people doing this work spend 80% of their time in spreadsheets. Not because they lack ambition, because the tools haven't changed in 25 years. Pivot is building the AI operating system for …"
5722103512,AI engineer,AI Engineer,Lucis,"Paris, Ile-de-France",France,,,,2026-05-07T22:46:41Z,"Making preventive health the default for every human in Europe The mission At Lucis , we believe healthcare should be preventive, not reactive. We’re building the OS for human longevity to help people add more healthy years to their lives. You can read more about who we are and how we work here . The role We're building AI agents that act as a doctor for preventive health — analyzing 110 biomarkers, reasoning over clinical data, and delivering protocols that change how people age. The system wo…"
5762964096,AI Engineer,AI Engineer,Renaissance Learning EMEA APAC,"Paris, Ile-de-France",France,55000.0,70000.0,,2026-06-13T23:17:39Z,"About Us Renaissance® is a global leader in education technology. We help schools and school groups in the UK and around the world with educational assessments, practice and intervention solutions, and data analytics. Renaissance now incorporates GL Assessment (known internationally as GL Education), too – a leading provider of educational assessments. Together, our assessments offer the ideal starting point to help teachers understand their students’ strengths and pinpoint areas of need. Our t…"
5757713987,AI Engineer,AI Engineer,Licorne Society,"Paris, Ile-de-France",France,,,,2026-06-09T23:33:16Z,"Nous accompagnons l'un des leaders européens du conseil dans le renforcement de sa Business Unit Intelligence Artificielle (près de 200 experts). Pourquoi ce projet est unique ? Parce qu'il ne s'agit pas de faire de la ""veille technologique"", mais de construire l'infrastructure vitale qui permet à l'IA d'exister à l'échelle industrielle. Pour notre client, nous recherchons les architectes et bâtisseurs de ces fondations : les Consultants AI & Data Platform. Consultant AI & Data Platform : L'Inf…"
5629975710,AI Engineer,AI Engineer,Skello,"Paris, Ile-de-France",France,,,,2026-02-14T20:59:28Z," Skello en bref Chez Skello, on développe la solution RH de référence pour planifier et manager les équipes de terrain. En Europe, les équipes de terrain représentent 50 % des travailleurs, mais seulement 20 % des solutions digitales leur sont réellement adressées. Skello est né pour combler ce manque : une plateforme collaborative et intuitive qui simplifie le quotidien des managers et des employés, en optimisant et en automatisant les tâches clés. On met les équipes de terrain au cœur de tout…"
5750260708,AI ENGINEER,AI Engineer,iPepper,"Paris, Ile-de-France",France,,,permanent,2026-06-03T09:34:31Z,"Al ENGINEER PROFIL : Expérimenté (3 à 7 ans d'experience) Description de la mission L'Al Engineer est en charge de la construction/développement, de l'industrialisation et de déploiement des projets en production, il est accompagné par les services informatiques et les équipes d'exploitation et s'appuie également sur des ressources cloud (GCP, AWS) suivant les besoins. Missions: Le poste proposé vise à concevoir, industrialiser et opérer des solutions d'IA robustes, scalables et responsables, d…"
5749925004,AI ENGINEER - CDI,AI Engineer,Collective.work,"8ème Arrondissement, Paris",France,85000.0,85000.0,permanent,2026-06-03T03:21:40Z,"Description du poste Recherche AI ENGINEER : Software Engineer / Data pour une startup early stage.  Le rôle : • Transformer des problématiques métier complexes (emails, docs, historique client) en features IA robustes • Ship en production, pas expérimenter dans le vide • Ownership complet : scope → design → implémentation → mesure → itération ️ Stack : • Python (clean, testé), FastAPI, pytest • LLMs, RAG, vector DB (pgvector, Qdrant…) • LangChain, LangGraph, LangFuse • AWS, Docker, CI/CD  Cond…"
5753028382,AI Engineer - Cybersécurité,AI Engineer,Urban Linker,"Paris, Ile-de-France",France,,,,2026-06-05T11:59:13Z,"Présentation de l’entreprise Cette startup early-stage, récemment financée à hauteur de plusieurs millions d'euros, redéfinit les standards de la cybersécurité en développant une plateforme souveraine d'IA offensive. Leur mission ? Transformer le test d'intrusion (pentest) en une capacité continue grâce à des agents d'IA capables de simuler des attaques réelles sur des systèmes complexes. Déjà adoptée par des leaders du marché, l'équipe est composée d'experts de l'IA et de la sécurité travailla…"
5759796076,Senior AI Engineer,AI Engineer,Cavendish Professionals,France,France,,,,2026-06-11T11:59:12Z,"We are looking for fully-remote Senior AI Engineers Key Responsibilities Design and develop AI-powered applications using LLMs (OpenAI, Anthropic, open-source models, etc.) Build and maintain backend services using Python and FastAPI Integrate AI workflows using frameworks like LangChain or LangGraph Design and implement APIs for AI services and application logic Work with PostgreSQL or other relational databases for data storage and retrieval Build and manage prompt pipelines, agents, and orch…"
5740325377,LEAD AI ENGINEER,AI Engineer,LCL,"Villejuif, L'Haÿ-les-Roses",France,,,,2026-05-25T11:35:15Z,"Le contexte : Le pôle IA, rattachée à la Direction des systèmes d’information de LCL, est une équipe à taille humaine composée d’une équipe scientifique (Data Science & Data Engineering), trois chefs de projets scientifiques, un référent architecture et de son responsable. Il a vocation à proposer des solutions innovantes, basées sur la Data Science, pour répondre aux divers besoins métiers de la banque, dans une optique d’industrialisation des projets menés. Le poste : En tant que Lead AI Engi…"
5741771147,AI Engineer - CDI,AI Engineer,Collective.work,"8ème Arrondissement, Paris",France,115000.0,115000.0,permanent,2026-05-27T03:18:54Z,"Description du poste Salaire: Jusqu'à 115k€ À propos de l'entreprise Notre client est une plateforme SaaS de Contract Lifecycle Management (CLM) assistée par IA, qui aide les entreprises à automatiser, sécuriser et scaler leurs processus contractuels (rédaction, négociation, signature, suivi). Le produit phare intègre désormais un assistant IA qui permet d'automatiser : la rédaction de clauses ou contrats entiers , l' extraction de données contractuelles (OCR / IDP), l' analyse de conformité et…"
5744474855,Gen AI Engineer,AI Engineer,WOLSOME,"Ile-de-France, France",France,,,,2026-05-29T11:37:10Z,"Gen AI Engineer (H/F) Dans le cadre du développement de notre practice Data & AI, nous recherchons un Gen AI Engineer pour intervenir chez nos clients grands comptes sur des projets d'intelligence artificielle générative à fort impact métier (Finance, Assurance, Industrie…). L'objectif de la mission est de concevoir et déployer des applications Gen AI robustes et scalables, en s'appuyant sur les dernières avancées en matière de LLM, d'agents autonomes et de RAG. MISSIONS : Conception & développ…"
